start	end	text
416720	423080	that you can kind of walk through and then from there i'll also have another video of of building this
423080	429280	node by node but that being said in this template it'll tell you why each one of these sections are
429280	436680	different um this one the top one it just labels it marks it as red and then it de-labels this one that
436680	443360	we're in for social it's going to label it and then send it over here to an actual summarizer
443360	450460	this is where you start to see the power of ai orchestration and workflows because you can actually
450460	458700	connect a llm or you know things like chat gpt anthropic um deep seek olama and in my cases i use
458700	465340	gemini here and it's going to synthesize the information from your not only your email inbox but the text
465340	473640	classifier and then it can actually start to do things like uh create another draft to where it's
473640	480200	going to execute this and it will go into my excel sheet so sometimes you're going to get promotional
480200	485340	things from social in this case we're just going to specifically talk about social um so in social
485340	490320	i'll get dm sometimes sometimes i'll get email notifications from slack sometimes i'll get
490320	496920	um like a new video upload from uh youtube or whatever so this is where it starts to become
496920	501460	powerful to where you'll start to get the signal to noise you're going to take a look at your inbox
501460	508100	and make your own rules and in my case i like to have that message synthesized down to like one or two
508100	515620	lines so i use the gemini model to do that and then i output it and this could be anywhere uh in this
515620	521320	case it's going to be google sheets so i'm going to get a summary of this and it's going to be put
521320	528280	into google sheets and then it's actually going to be uh emailed over to me so then what it does is
528280	537580	it goes down this route here and it delabels it so i have this whole entire route for social media
537580	545460	in and of itself then i have other ones that as you can see here are marketing personal opportunities
545460	554440	hiring receipts and other stuff um so just to give you uh another quick run through i'm going to do
554440	559440	one for opportunities and then i'll just kind of end it there because that will take you through
559440	565780	labeling delabeling um summarizing an email and the next one's going to be creating a draft this is also
565780	572660	another uh tool and use of a technique that will very much start to clean up your email inbox but
572660	578940	even more importantly uh it will start to do things like make sure you don't miss invoices you don't
578940	586200	miss contracts you don't make mistakes of missing emails that are uh revenue generation so i'm just
586200	587540	going to do a test email here
587540	611160	so this is also going to be based on your rules so when i go back over here to n8n
611160	617740	this one i'm going to trigger hopefully it has come through let me see if it's come through
617740	628680	so all right let's come through so now i can fetch it and it will be that question that i just sent
628680	634500	through um can you resend the proposal doc now the text classification that i have for it as you can read
634500	640580	and this and the more effort you put into your category and the description of it and then that
640580	651300	will hand off to your um your ai chatbot sorry your ai thinking portion of your system i just put in a
651300	655960	really simple one just for this test but uh anything driving revenue or clients sending over documents
655960	663980	sales proposals contracts cash flow etc so when i execute this step you see right here gemini is
663980	670860	thinking and it classifies it and then it's going to shoot it as an opportunity then it's going to
670860	678160	take this opportunity and again read what is in here so the first part is just categorizing it and
678160	683920	putting it into the proper workflow that it needs to go to now this part is going to be again where we
683920	691000	have i have a rev ops message here this is the user prompt this is the system prompt and again once we go
691000	697340	over the creation of all of it i will show you uh in uh step by step and in greater detail how to do
697340	703380	this but just as a a walk through i just want to keep this really really short and sweet it's going to
703380	709960	take this email it's going to come down here and route it to um opportunities for rev ops it's going to
709960	718180	take the subject line the body and i have these rules based on what that information is going to be
718180	722300	passed through of how it's going to treat it in this case it's actually going to create a draft
722300	727780	so i'm going to execute this that's going to do a little bit of thinking here and then it's going
727780	734180	to pass it over to gmail and this gmail node is where it is actually going to create the draft
734180	741900	um so once it's actually done uh we'll go back to the email my email inbox and we'll start will she
741900	747060	see the draft that's actually created for this particular workflow so just give it a second
747060	748900	okay
748900	773460	okay see this is the output from the last one it says okay i have attached a proposal for your review
773460	779660	and this is where the human in a loop part comes so if i go back in here and i go to my drafts
779660	783460	and i go here this is actually written up
783460	790640	okay let's see i'll make this correction
790640	797640	okay
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
797640	797640	
820640	827640	okay
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	827640	
827640	829640	okay
829640	829640	
829640	829640	
829640	831640	okay
831640	831640	
831640	831640	
831640	831640	
831640	831640	
831640	833640	okay
833640	833640	
833640	833640	
833640	833640	
833640	833640	
833640	833640	
833640	833640	
833640	833640	
833640	834640	okay
834640	835640	okay
835640	835640	
835640	835640	
835640	835640	
835640	835640	
850640	865640	okay
865640	867640	okay
867640	869640	okay
869640	871640	okay
871640	873640	okay
873640	875640	okay
875640	877640	okay
877640	902640	okay
902640	904640	okay
