start	end	text
294260	296260	And putting it into my own database.
296260	299260	So I can actually just log in every Monday morning.
299260	300260	I can take a look at.
300260	301260	Oh okay.
301260	302260	Over this last seven days.
302260	303260	This is what we spend.
303260	305260	This is how many impressions we got.
305260	309260	How many customers that we've actually tried to either sell or onboard.
309260	311260	These are the discovery calls that have come from it.
311260	312260	I see what's on my calendar.
312260	314260	And what's in my pipeline.
314260	326260	That saves hours and hours of time.
326260	328260	Another one can be a content repurposing engine.
328260	330260	I may have mentioned it before.
330260	332260	And I've talked about it a lot.
332260	333260	But if you have.
333260	334260	If you're a content creator.
334260	335260	You're doing long form content.
335260	336260	Or short form content.
336260	338260	You can actually repurpose that content.
338260	341260	And have it apply to whatever channel.
341260	342260	Is that you want.
342260	343260	You know.
343260	344260	Tick tock.
344260	345260	Or X.
345260	346260	Or YouTube.
346260	347260	Instagram reels.
347260	348260	YouTube shorts.
348260	350260	You can have the orchestration layer.
350260	351260	Speaking to your CRM.
351260	352260	Or your database.
352260	353260	Or whatever it is.
353260	355260	Also connected to your content calendar.
355260	357260	And then it deploys.
357260	359260	Whatever it is that you've created.
359260	360260	On multiple channels.
360260	362260	And multiple different formats.
362260	363260	All automated.
363260	365260	That you don't even have to touch.
371260	372260	Next something practical.
372260	374260	Is something like.
374260	376260	Automated follow ups.
376260	378260	Whether you're a service based business.
378260	378260	
378260	380260	Or CPG store.
380260	381260	Or whatever it is.
381260	382260	If you're sending out emails.
382260	384260	Or confirmation texts.
384260	386260	Or you had a sales call.
386260	388260	And you're sending out a proposal.
388260	389260	You can automate your follow ups.
389260	390260	You can actually have.
390260	392260	Templates that are created.
392260	393260	You can have.
393260	395260	AI that's working in on the back end.
395260	396260	Whenever.
396260	398260	A package has been.
398260	399260	Labeled.
399260	400260	Updated.
400260	401260	And then shipped out.
401260	402260	It'll send a notification.
402260	403260	To your.
403260	404260	Your client.
404260	405260	Or your customers.
405260	406260	Or whatever.
406260	407260	Or if you're on a sales call.
407260	408260	And.
408260	409260	You're supposed to reconvene.
409260	410260	In a week or so.
410260	411260	You can have.
411260	412260	Kind of a warm up.
412260	413260	As.
413260	414260	Hey.
414260	415260	On the.
415260	416260	You know.
416260	417260	Two or three days prior.
417260	418260	To your sales meeting.
418260	419260	Just.
419260	420260	Get in touch with them.
420260	421260	Hey.
421260	422260	Don't.
422260	423260	If you are.
423260	424260	A sales person.
424260	425260	And you.
425260	426260	Are trying to.
426260	427260	Push out.
427260	428260	A meeting.
428260	429260	Seven days.
429260	430260	Sometimes people.
430260	431260	Can forget.
431260	432260	You can actually have a follow up.
432260	433260	Two days prior.
433260	434260	Or even.
434260	435260	Twenty hour.
435260	436260	Twenty four hours prior.
436260	437260	Through SMS.
437260	438260	Or through an email.
438260	439260	Just a friendly reminder.
439260	440260	Hey.
440260	441260	We're going to eat.
441260	442260	We're going to.
442260	443260	Meet this Friday.
447260	448260	Or.
448260	449260	You're.
449260	450260	A sales professional.
450260	451260	And you.
451260	452260	Have.
452260	453260	A meeting.
453260	454260	A lot.
454260	455260	Can happen.
455260	456260	In ten days.
456260	457260	People.
457260	458260	Will forget.
458260	459260	Sometimes.
459260	460260	They.
460260	461260	Will not show up.
461260	462260	That's where.
462260	463260	Follow up.
463260	464260	And personalized.
464260	465260	Follow up.
465260	466260	Is great.
466260	467260	You actually send.
467260	468260	A sequence.
468260	469260	Of either emails.
469260	470260	Or text messages.
470260	471260	Say.
471260	472260	Because it's ten days out.
472260	473260	Five days before.
473260	474260	You.
474260	475260	Just send a follow up.
475260	476260	Still meeting this Friday.
476260	477260	Has anything changed.
477260	478260	If not.
478260	479260	Let me know.
479260	480260	Blah blah blah.
480260	481260	Whatever.
481260	482260	Okay.
482260	483260	So that sequence.
483260	484260	Can be automated.
484260	485260	Through your email.
485260	486260	Or telegram.
486260	487260	Or.
487260	488260	Whatever it is.
488260	489260	That you actually have.
489260	490260	In your CRM.
490260	491260	And database.
491260	492260	And it'll prime them.
492260	493260	And get them ready.
493260	494260	For their meeting.
494260	508260	Automated follow ups.
508260	509260	Like for.
509260	510260	A sales rep.
510260	511260	Potentially.
511260	511260	
511260	512260	You booked.
512260	513260	That first discovery call.
513260	514260	It went.
514260	515260	Swimmingly.
515260	516260	And.
516260	517260	You.
517260	518260	Plan on.
518260	519260	Trying to close them.
519260	520260	The next time.
520260	521260	You've already sent them.
521260	522260	A proposal.
522260	523260	Maybe they got too busy.
523260	524260	You can't really meet.
524260	525260	Right away.
525260	526260	You can actually send out.
526260	527260	Personalized follow up.
527260	528260	Requests.
528260	529260	Or emails.
529260	530260	Or text messages.
530260	531260	SMS.
531260	532260	Through.
532260	533260	This.
533260	534260	And then orchestration.
534260	535260	So you can be like.
535260	536260	Hey Bill.
536260	537260	Following up with you.
537260	538260	Per our.
538260	539260	Scope of work.
539260	540260	Through the discovery call.
540260	541260	Here's what I propose.
541260	542260	This is the timeline.
542260	543260	And it gives them.
543260	544260	A.
544260	545260	Idea.
545260	546260	Of what's going to happen.
546260	547260	Or what's going to be in the contract.
547260	548260	You know.
548260	549260	Two or three days.
549260	550260	Two or three days.
550260	551260	Before the next meeting.
551260	552260	You can say.
552260	553260	Hey Bill.
553260	554260	Just reaching out.
554260	555260	Making sure everything's still good.
555260	556260	Personalized message.
556260	557260	Whatever it is.
557260	558260	That's synthesized from AI.
558260	559260	Injects it into that email.
559260	560260	We still good to go for this Friday?
560260	561260	Yep.
561260	562260	Okay.
562260	563260	And then what that does.
563260	564260	Is.
564260	565260	It.
565260	566260	Keeps that.
566260	567260	Momentum going.
567260	568260	Especially in sales.
568260	569260	Or whatever.
569260	570260	Whatever other sequence.
570260	571260	You have for a touch point.
571260	572260	For emails.
572260	573260	Or newsletter.
573260	574260	When you have automated follow up.
574260	576260	Especially when it's hyper personalized.
576260	578260	And you don't have to go through manually.
578260	579260	Through.
579260	580260	You know.
580260	581260	A hundred.
581260	582260	Or two.
582260	583260	Or three hundred leads.
583260	584260	For that month.
584260	585260	And they're all done.
585260	586260	Specific to.
586260	587260	That organization.
587260	588260	Or that person.
588260	589260	Or that point of contact.
589260	591260	With what your conversations were.
591260	592260	With your scope of work.
592260	593260	Or.
593260	594260	You even.
594260	595260	Just jump on LinkedIn.
595260	596260	And say.
596260	597260	Hey.
597260	598260	Hey Bill.
598260	599260	I noticed this last post.
599260	600260	That you were talking about that.
600260	601260	I'm super interested in it too.
601260	602260	Maybe we can talk about.
602260	603260	Blah blah blah.
603260	605260	That hyper personalization.
605260	606260	Doesn't have to be done.
606260	607260	Or researched by you.
607260	608260	That can be done.
608260	609260	By N8N.
609260	610260	And your agents.
610260	611260	And your workflows.
611260	612260	To where it automatically sends out.
612260	613260	Those text messages.
613260	614260	Or those emails.
614260	616260	And it keeps that.
616260	617260	That glue going.
617260	618260	It keeps that rapport.
618260	621260	To where you can actually.
621260	623260	Continue that business relationship.
623260	624260	Even better.
624260	625260	Okay.
625260	626260	Okay.
626260	627260	Okay.
627260	628260	Okay.
628260	629260	Okay.
629260	630260	Okay.
630260	631260	Okay.
631260	632260	Okay.
632260	633260	Okay.
633260	634260	Okay.
634260	635260	Okay.
635260	636260	Okay.
636260	637260	Okay.
637260	638260	Okay.
638260	639260	Okay.
639260	640260	Okay.
640260	641260	Okay.
641260	642260	Okay.
642260	642260	
642260	643260	Okay.
643260	643260	
643260	644260	Okay.
644260	644260	
644260	645260	Okay.
645260	645260	
645260	646260	Okay.
646260	646260	
646260	647260	Okay.
647260	647260	
647260	648260	Okay.
648260	648260	
648260	649260	Okay.
649260	649260	
649260	650260	Okay.
650260	651260	Okay.
651260	652260	Okay.
652260	653260	Okay.
653260	654260	Okay.
654260	655260	Okay.
655260	656260	Okay.
656260	657260	Okay.
657260	658260	Okay.
658260	659260	Okay.
659260	660260	Okay.
660260	661260	Okay.
661260	662260	Okay.
662260	663260	Okay.
663260	664260	Okay.
664260	665260	Okay.
665260	666260	Okay.
666260	667260	Okay.
667260	668260	Okay.
668260	669260	Okay.
669260	669260	
669260	670260	Okay.
670260	671260	Okay.
671260	672260	Okay.
672260	673260	Okay.
673260	674260	Okay.
674260	675260	Okay.
675260	676260	Okay.
676260	677260	Okay.
677260	678260	Okay.
678260	679260	Okay.
679260	680260	Okay.
680260	681260	Okay.
681260	682260	Okay.
682260	682260	
682260	683260	Okay.
683260	684260	Okay.
684260	685260	Okay.
685260	686260	Okay.
686260	686260	
686260	687260	Okay.
687260	688260	Okay.
688260	689260	Okay.
689260	690260	Okay.
690260	691260	Okay.
691260	692260	Okay.
692260	693260	Okay.
693260	694260	Okay.
694260	695260	Okay.
695260	696260	Okay.
696260	697260	Okay.
697260	697260	
697260	698260	Okay.
698260	699260	Okay.
699260	700260	Okay.
700260	701260	Okay.
701260	701260	
701260	702260	Okay.
702260	703260	Okay.
703260	703260	
703260	704260	Okay.
704260	704260	
704260	705260	Okay.
705260	705260	
705260	706260	Okay.
706260	706260	
706260	707260	Okay.
707260	708260	Okay.
708260	708260	
708260	709260	Okay.
709260	710260	Okay.
710260	710260	
710260	711260	Okay.
711260	712260	Okay.
712260	713260	Okay.
713260	714260	Okay.
714260	714260	
714260	715260	Okay.
715260	716260	Okay.
716260	717260	Okay.
717260	718260	Okay.
718260	719260	Okay.
719260	720260	Okay.
720260	721260	Okay.
721260	722260	Okay.
722260	723260	Okay.
723260	724260	Okay.
724260	725260	Okay.
725260	726260	Okay.
726260	726260	
726260	727260	Okay.
727260	728260	Okay.
728260	729260	Okay.
729260	729260	
729260	730260	Okay.
730260	730260	
730260	731260	Okay.
731260	732260	Okay.
732260	732260	
732260	733260	Okay.
733260	733260	
733260	734260	Okay.
734260	734260	
734260	735260	Okay.
735260	736260	Okay.
736260	737260	Okay.
737260	738260	Okay.
738260	739260	Okay.
739260	739260	
739260	740260	Okay.
740260	741260	Okay.
741260	742260	Okay.
742260	743260	Okay.
743260	743260	
743260	744260	Okay.
744260	745260	Okay.
745260	746260	Okay.
746260	747260	Okay.
747260	748260	Okay.
748260	749260	Okay.
749260	750260	Okay.
750260	750260	
750260	751260	Okay.
751260	752260	Okay.
752260	753260	Okay.
753260	754260	Okay.
754260	755260	Okay.
755260	756260	Okay.
756260	757260	Okay.
757260	758260	Okay.
758260	759260	Okay.
759260	759260	
759260	760260	Okay.
760260	761260	Okay.
761260	761260	
761260	762260	Okay.
762260	762260	
762260	763260	Okay.
763260	763260	
763260	764260	Okay.
764260	764260	
764260	765260	Okay.
765260	766260	Okay.
766260	766260	
766260	767260	Okay.
767260	768260	Okay.
768260	768260	
768260	769260	Okay.
769260	770260	Okay.
770260	771260	Okay.
771260	772260	Okay.
772260	772260	
772260	773260	Okay.
773260	774260	Okay.
774260	775260	Okay.
775260	776260	Okay.
776260	777260	Okay.
777260	778260	Okay.
778260	779260	Okay.
779260	780260	Okay.
780260	781260	Okay.
781260	782260	Okay.
782260	783260	Okay.
783260	784260	Okay.
784260	785260	Okay.
785260	786260	Okay.
786260	787260	Okay.
787260	788260	Okay.
788260	789260	Okay.
789260	790260	Okay.
790260	791260	Okay.
791260	792260	Okay.
792260	793260	Okay.
793260	794260	Okay.
794260	795260	Okay.
795260	796260	Okay.
796260	797260	Okay.
797260	798260	Okay.
798260	799260	Okay.
799260	800260	Okay.
800260	801260	Okay.
801260	802260	Okay.
802260	803260	Okay.
803260	804260	Okay.
804260	805260	Okay.
805260	806260	Okay.
806260	807260	Okay.
807260	808260	Okay.
808260	809260	Okay.
809260	810260	Okay.
810260	811260	Okay.
811260	812260	Okay.
812260	813260	Okay.
813260	814260	Okay.
814260	815260	Okay.
815260	815260	
815260	816260	Okay.
816260	816260	
816260	817260	Okay.
817260	817260	
817260	818260	Okay.
818260	819260	Okay.
819260	819260	
819260	820260	Okay.
820260	820260	
820260	821260	Okay.
821260	821260	
821260	822260	Okay.
822260	823260	Okay.
823260	823260	
823260	823260	
823260	824260	Okay.
824260	824260	
824260	825260	Okay.
825260	825260	
825260	826260	Okay.
826260	827260	Okay.
827260	827260	
827260	828260	Okay.
828260	829260	Okay.
829260	829260	
829260	830260	Okay.
830260	831260	Okay.
831260	832260	Okay.
832260	833260	Okay.
833260	834260	Okay.
834260	835260	Okay.
835260	836260	Okay.
836260	837260	Okay.
837260	838260	Okay.
838260	839260	Okay.
839260	840260	Okay.
840260	841260	Okay.
841260	842260	Okay.
842260	843260	Okay.
843260	844260	Okay.
844260	845260	Okay.
845260	846260	Okay.
846260	847260	Okay.
847260	848260	Okay.
848260	849260	Okay.
849260	850260	Okay.
850260	851260	Okay.
851260	852260	Okay.
852260	852260	
852260	853260	Okay.
853260	854260	Okay.
854260	854260	
854260	855260	Okay.
855260	856260	Okay.
856260	857260	Okay.
857260	858260	Okay.
858260	859260	Okay.
859260	860260	Okay.
860260	861260	Okay.
861260	862260	Okay.
862260	863260	Okay.
863260	864260	Okay.
864260	865260	Okay.
865260	865260	
865260	866260	Okay.
866260	867260	Okay.
867260	868260	Okay.
868260	869260	Okay.
869260	870260	Okay.
870260	870260	
870260	871260	Okay.
871260	872260	Okay.
872260	873260	Okay.
873260	873260	
873260	874260	Okay.
874260	874260	
874260	875260	Okay.
875260	875260	
875260	876260	Okay.
876260	876260	
876260	877260	Okay.
877260	877260	
877260	878260	Okay.
878260	878260	
878260	879260	Okay.
879260	879260	
879260	880260	Okay.
880260	881260	Okay.
881260	881260	
881260	882260	Okay.
882260	883260	Okay.
883260	883260	
883260	884260	Okay.
884260	885260	Okay.
885260	886260	Okay.
886260	887260	Okay.
887260	887260	
887260	888260	Okay.
888260	889260	Okay.
889260	890260	Okay.
890260	891260	Okay.
891260	892260	Okay.
892260	893260	Okay.
893260	894260	Okay.
894260	895260	Okay.
895260	896260	Okay.
896260	897260	Okay.
897260	898260	Okay.
898260	899260	Okay.
899260	900260	Okay.
900260	901260	Okay.
901260	902260	Okay.
902260	903260	Okay.
903260	904260	Okay.
904260	905260	Okay.
905260	906260	Okay.
906260	907260	Okay.
907260	908260	Okay.
908260	909260	Okay.
909260	910260	Okay.
910260	911260	Okay.
911260	912260	Okay.
912260	912260	
912260	913260	Okay.
913260	914260	Okay.
914260	915260	Okay.
915260	916260	Okay.
916260	917260	Okay.
917260	918260	Okay.
918260	919260	Okay.
919260	920260	Okay.
