start	end	text
323040	323040	
323040	323040	
323040	323040	
323040	323040	
323040	323040	
323040	325040	Okay.
325040	325040	
325040	325040	
325040	325040	
325040	325040	
325040	325040	
325040	326040	Okay.
326040	327040	Okay.
327040	327040	
327040	327040	
327040	327040	
327040	327040	
327040	327040	
327040	327040	
327040	327040	
327040	327040	
327040	328040	Okay.
328040	328040	
328040	329040	Okay.
329040	329040	
329040	329040	
329040	329040	
329040	330040	Okay.
330040	330040	
330040	331040	Okay.
331040	331040	
331040	331040	
331040	331040	
331040	331040	
331040	332040	Okay.
332040	332040	
332040	333040	Okay.
333040	333040	
333040	333040	
333040	333040	
333040	334040	Okay.
334040	334040	
334040	335040	Okay.
335040	335040	
335040	335040	
335040	335040	
335040	336040	Okay.
336040	337040	Okay.
337040	337040	
337040	337040	
337040	337040	
337040	337040	
337040	337040	
337040	338040	Okay.
338040	339040	Okay.
339040	339040	
339040	339040	
339040	339040	
339040	339040	
339040	340040	Okay.
340040	341040	Okay.
341040	341040	
341040	341040	
341040	341040	
341040	342040	Okay.
342040	343040	Okay.
343040	343040	
343040	344040	Okay.
344040	344040	
344040	345040	Okay.
345040	346040	Okay.
346040	346040	
346040	347040	Okay.
347040	348040	Okay.
348040	348040	
348040	349040	Okay.
349040	350040	Okay.
350040	350040	
350040	351040	Okay.
351040	352040	Okay.
352040	352040	
352040	353040	Okay.
353040	354040	Okay.
354040	354040	
354040	354040	
354040	355040	Okay.
355040	356040	Okay.
356040	356040	
356040	356040	
356040	357040	Okay.
357040	358040	Okay.
358040	358040	
358040	358040	
358040	359040	Okay.
359040	360040	Okay.
360040	360040	
360040	361040	Okay.
361040	362040	Okay.
362040	362040	
362040	362040	
362040	363040	Okay.
363040	364040	Okay.
364040	364040	
364040	365040	Okay.
365040	366040	Okay.
366040	366040	
366040	367040	Okay.
367040	368040	Okay.
368040	368040	
368040	369040	Okay.
369040	370040	Okay.
370040	370040	
370040	371040	Okay.
371040	372040	Okay.
372040	373040	Okay.
373040	374040	Okay.
374040	375040	Okay.
375040	376040	Okay.
376040	377040	Okay.
377040	378040	Okay.
378040	379040	Okay.
379040	380040	Okay.
380040	381040	Okay.
381040	382040	Okay.
382040	383040	Okay.
383040	384040	Okay.
384040	385040	Okay.
385040	386040	Okay.
386040	387040	Okay.
387040	388040	Okay.
388040	389040	Okay.
389040	390040	Okay.
390040	391040	Okay.
391040	392040	Okay.
392040	393040	Okay.
393040	394040	Okay.
394040	395040	Okay.
395040	396040	Okay.
396040	397040	Okay.
397040	398040	Okay.
398040	399040	Okay.
399040	400040	Okay.
400040	401040	Okay.
401040	402040	Okay.
402040	403040	Okay.
403040	404040	Okay.
404040	405040	Okay.
405040	406040	Okay.
406040	407040	Okay.
407040	407040	
407040	408040	Okay.
408040	409040	Okay.
409040	409040	
409040	410040	Okay.
410040	411040	Okay.
411040	411040	
411040	412040	Okay.
412040	413040	Okay.
413040	413040	
413040	414040	Okay.
414040	415040	Okay.
415040	415040	
415040	416040	Okay.
416040	417040	Okay.
417040	417040	
417040	418040	Okay.
418040	419040	Okay.
419040	419040	
419040	420040	Okay.
420040	421040	Okay.
421040	421040	
421040	422040	Okay.
422040	423040	Okay.
423040	423040	
423040	424040	Okay.
424040	425040	Okay.
425040	425040	
425040	426040	Okay.
426040	427040	Okay.
427040	428040	Okay.
428040	429040	Okay.
429040	430040	Okay.
430040	431040	Okay.
431040	432040	Okay.
432040	432040	
432040	433040	Okay.
433040	434040	Okay.
434040	434040	
434040	435040	Okay.
435040	436040	Okay.
436040	436040	
436040	437040	Okay.
437040	438040	Okay.
438040	439040	Okay.
439040	440040	Okay.
440040	440040	
440040	441040	Okay.
441040	442040	Okay.
442040	442040	
442040	443040	Okay.
443040	444040	Okay.
444040	444040	
444040	445040	Okay.
445040	446040	Okay.
446040	446040	
446040	447040	Okay.
447040	448040	Okay.
448040	448040	
448040	449040	Okay.
449040	450040	Okay.
450040	450040	
450040	451040	Okay.
451040	452040	Okay.
452040	452040	
452040	453040	Okay.
453040	454040	Okay.
454040	454040	
454040	455040	Okay.
455040	456040	Okay.
456040	456040	
456040	457040	Okay.
457040	458040	Okay.
458040	459040	Okay.
459040	460040	Okay.
460040	461040	Okay.
461040	461040	
461040	462040	Okay.
462040	463040	Okay.
463040	463040	
463040	464040	Okay.
464040	465040	Okay.
465040	465040	
465040	466040	Okay.
466040	467040	Okay.
467040	467040	
467040	468040	Okay.
468040	469040	Okay.
469040	469040	
469040	470040	Okay.
470040	471040	Okay.
471040	471040	
471040	472040	Okay.
472040	473040	Okay.
473040	473040	
473040	474040	Okay.
474040	475040	Okay.
475040	475040	
475040	476040	Okay.
476040	477040	Okay.
477040	477040	
477040	478040	Okay.
478040	479040	Okay.
479040	479040	
479040	480040	Okay.
480040	481040	Okay.
481040	481040	
481040	482040	Okay.
482040	483040	Okay.
483040	483040	
483040	484040	Okay.
484040	485040	Okay.
485040	486040	Okay.
486040	487040	Okay.
487040	488040	Okay.
488040	489040	Okay.
489040	490040	Okay.
490040	490040	
490040	491040	Okay.
491040	492040	Okay.
492040	492040	
492040	493040	Okay.
493040	494040	Okay.
494040	494040	
494040	495040	Okay.
495040	496040	Okay.
496040	496040	
496040	497040	Okay.
497040	498040	Okay.
498040	498040	
498040	499040	Okay.
499040	500040	Okay.
500040	500040	
500040	501040	Okay.
501040	502040	Okay.
502040	502040	
502040	503040	Okay.
503040	504040	Okay.
504040	504040	
504040	505040	Okay.
505040	506040	Okay.
506040	506040	
506040	506040	
506040	507040	Okay.
507040	508040	Okay.
508040	508040	
508040	509040	Okay.
509040	510040	Okay.
510040	510040	
510040	511040	Okay.
511040	512040	Okay.
512040	512040	
512040	513040	Okay.
513040	514040	Okay.
514040	514040	
514040	515040	Okay.
515040	516040	Okay.
516040	517040	Okay.
517040	518040	Okay.
518040	519040	Okay.
519040	519040	
519040	520040	Okay.
520040	521040	Okay.
521040	521040	
521040	522040	Okay.
522040	523040	Okay.
523040	523040	
523040	524040	Okay.
524040	525040	Okay.
525040	525040	
525040	526040	Okay.
526040	527040	Okay.
527040	527040	
527040	528040	Okay.
528040	529040	Okay.
529040	529040	
529040	530040	Okay.
530040	531040	Okay.
531040	531040	
531040	532040	Okay.
532040	533040	Okay.
533040	533040	
533040	534040	Okay.
534040	535040	Okay.
535040	535040	
535040	536040	Okay.
536040	537040	Okay.
537040	537040	
537040	538040	Okay.
538040	539040	Okay.
539040	539040	
539040	540040	Okay.
540040	541040	Okay.
541040	541040	
541040	542040	Okay.
542040	543040	Okay.
543040	544040	Okay.
544040	545040	Okay.
545040	546040	Okay.
546040	547040	Okay.
547040	548040	Okay.
548040	548040	
548040	549040	Okay.
549040	550040	Okay.
550040	550040	
550040	551040	Okay.
551040	552040	Okay.
552040	552040	
552040	553040	Okay.
553040	554040	Okay.
554040	554040	
554040	555040	Okay.
555040	556040	Okay.
556040	556040	
556040	557040	Okay.
557040	558040	Okay.
558040	558040	
558040	559040	Okay.
559040	560040	Okay.
560040	560040	
560040	561040	Okay.
561040	562040	Okay.
562040	562040	
562040	563040	Okay.
563040	564040	Okay.
564040	564040	
564040	565040	Okay.
565040	566040	Okay.
566040	566040	
566040	567040	Okay.
567040	568040	Okay.
568040	568040	
568040	569040	Okay.
569040	570040	Okay.
570040	570040	
570040	571040	Okay.
571040	572040	Okay.
572040	573040	Okay.
573040	574040	Okay.
574040	575040	Okay.
575040	576040	Okay.
576040	577040	Okay.
577040	577040	
577040	578040	Okay.
578040	579040	Okay.
579040	579040	
579040	580040	Okay.
580040	581040	Okay.
581040	581040	
581040	582040	Okay.
582040	583040	Okay.
583040	583040	
583040	584040	Okay.
584040	585040	Okay.
585040	585040	
585040	586040	Okay.
586040	587040	Okay.
587040	587040	
587040	588040	Okay.
588040	589040	Okay.
589040	589040	
589040	590040	Okay.
590040	591040	Okay.
591040	591040	
591040	592040	Okay.
592040	593040	Okay.
593040	593040	
593040	593040	
593040	594040	Okay.
594040	595040	Okay.
595040	595040	
595040	596040	Okay.
596040	597040	Okay.
597040	597040	
597040	598040	Okay.
598040	599040	Okay.
599040	599040	
599040	600040	Okay.
600040	601040	Okay.
601040	601040	
601040	602040	Okay.
602040	603040	Okay.
603040	604040	Okay.
604040	605040	Okay.
605040	606040	Okay.
606040	606040	
606040	607040	Okay.
607040	608040	Okay.
608040	608040	
608040	609040	Okay.
609040	610040	Okay.
610040	610040	
610040	611040	Okay.
611040	612040	Okay.
612040	612040	
612040	613040	Okay.
613040	614040	Okay.
614040	614040	
614040	615040	Okay.
615040	616040	Okay.
616040	616040	
616040	617040	Okay.
617040	618040	Okay.
618040	618040	
618040	619040	Okay.
619040	620040	Okay.
620040	620040	
620040	621040	Okay.
621040	622040	Okay.
622040	622040	
622040	623040	Okay.
623040	624040	Okay.
624040	624040	
624040	625040	Okay.
625040	626040	Okay.
626040	626040	
626040	627040	Okay.
627040	628040	Okay.
628040	628040	
628040	629040	Okay.
629040	630040	Okay.
630040	631040	Okay.
631040	632040	Okay.
632040	633040	Okay.
633040	634040	Okay.
634040	635040	Okay.
635040	635040	
635040	636040	Okay.
636040	637040	Okay.
637040	638040	Okay.
638040	639040	Okay.
639040	639040	
639040	640040	Okay.
640040	641040	Okay.
641040	641040	
641040	642040	Okay.
642040	643040	Okay.
643040	643040	
643040	644040	Okay.
644040	645040	Okay.
645040	645040	
645040	646040	Okay.
646040	647040	Okay.
647040	647040	
647040	648040	Okay.
648040	649040	Okay.
649040	650040	Okay.
650040	651040	Okay.
651040	651040	
651040	652040	Okay.
652040	653040	Okay.
653040	653040	
653040	654040	Okay.
654040	655040	Okay.
655040	655040	
655040	656040	Okay.
656040	657040	Okay.
657040	657040	
657040	658040	Okay.
658040	659040	Okay.
659040	660040	Okay.
660040	661040	Okay.
661040	662040	Okay.
662040	663040	Okay.
663040	664040	Okay.
664040	664040	
664040	665040	Okay.
665040	666040	Okay.
666040	666040	
666040	667040	Okay.
667040	668040	Okay.
668040	668040	
668040	669040	Okay.
669040	670040	Okay.
670040	670040	
670040	671040	Okay.
671040	672040	Okay.
672040	672040	
672040	673040	Okay.
673040	674040	Okay.
674040	674040	
674040	675040	Okay.
675040	676040	Okay.
676040	676040	
676040	677040	Okay.
677040	678040	Okay.
678040	678040	
678040	679040	Okay.
679040	680040	Okay.
680040	680040	
680040	681040	Okay.
681040	682040	Okay.
682040	682040	
682040	683040	Okay.
683040	684040	Okay.
684040	684040	
684040	685040	Okay.
685040	686040	Okay.
686040	686040	
686040	687040	Okay.
687040	688040	Okay.
688040	689040	Okay.
689040	690040	Okay.
