start	end	text
833620	834620	Okay.
834620	835620	Okay.
835620	835620	
835620	836620	Okay.
836620	837620	Okay.
837620	837620	
837620	838620	Okay.
838620	839620	Okay.
839620	840620	Okay.
840620	841620	Okay.
841620	841620	
841620	842620	Okay.
842620	843620	Okay.
843620	844620	Okay.
844620	845620	Okay.
845620	846620	Okay.
846620	847620	Okay.
847620	848620	Okay.
848620	849620	Okay.
849620	850620	Okay.
850620	851620	Okay.
851620	852620	Okay.
852620	853620	Okay.
853620	854620	Okay.
854620	855620	Okay.
855620	856620	Okay.
856620	856620	
856620	857620	Okay.
857620	858620	Okay.
858620	858620	
858620	859620	Okay.
859620	859620	
859620	860620	Okay.
860620	860620	
860620	861620	Okay.
861620	862620	Okay.
862620	863620	Okay.
863620	864620	Okay.
864620	865620	Okay.
865620	866620	Okay.
866620	867620	Okay.
867620	868620	Okay.
868620	869620	Okay.
869620	869620	
869620	870620	Okay.
870620	871620	Okay.
871620	872620	Okay.
872620	873620	Okay.
873620	874620	Okay.
874620	875620	Okay.
875620	876620	Okay.
876620	877620	Okay.
877620	878620	Okay.
878620	879620	Okay.
879620	880620	Okay.
880620	881620	Okay.
881620	881620	
881620	882620	Okay.
882620	883620	Okay.
883620	884620	Okay.
884620	885620	Okay.
885620	885620	
885620	886620	Okay.
886620	887620	Okay.
887620	887620	
887620	888620	Okay.
888620	889620	Okay.
889620	890620	Okay.
890620	891620	Okay.
891620	892620	Okay.
892620	893620	Okay.
893620	894620	Okay.
894620	894620	
894620	895620	Okay.
895620	896620	Okay.
896620	897620	Okay.
897620	898620	Okay.
898620	898620	
898620	899620	Okay.
899620	900620	Okay.
900620	901620	Okay.
901620	902620	Okay.
902620	903620	Okay.
903620	904620	Okay.
904620	905620	Okay.
905620	906620	Okay.
906620	907620	Okay.
907620	908620	Okay.
908620	909620	Okay.
909620	910620	Okay.
910620	911620	Okay.
911620	912620	Okay.
912620	913620	Okay.
913620	913620	
913620	914620	Okay.
914620	914620	
914620	915620	Okay.
915620	915620	
915620	916620	Okay.
916620	917620	Okay.
917620	917620	
917620	918620	Okay.
918620	919620	Okay.
919620	920620	Okay.
920620	921620	Okay.
921620	922620	Okay.
922620	923620	Okay.
923620	923620	
923620	924620	Okay.
924620	925620	Okay.
925620	925620	
925620	926620	Okay.
926620	927620	Okay.
927620	927620	
927620	928620	Okay.
928620	929620	Okay.
929620	930620	Okay.
930620	931620	Okay.
